Detected	Gain	Correct Count	Step Size	Subject Number	Height	Age	Sex	RA Name	Other
True	-0.5499999	10	0.05	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.6	1	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.5700001	2	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.5400001	3	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.5100001	4	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.4800001	5	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.4500001	6	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.4200001	7	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.3900001	8	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.3600001	9	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.3300001	10	0.03	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.36	1	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.342	2	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.324	3	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.306	4	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.288	5	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.27	6	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.252	7	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.234	8	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.216	9	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.198	10	0.018	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.216	1	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.2052	2	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.1944	3	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.1836	4	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.1728	5	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.162	6	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.1512	7	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.1404	8	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.1296	9	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.1188	10	0.0108	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.1296	1	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.12312	2	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.11664	3	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.11016	4	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.10368	5	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.09720001	6	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.09072001	7	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.08424001	8	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.07776001	9	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.07128001	10	0.006480001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.07776001	1	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.07387201	2	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.069984	3	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.066096	4	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.062208	5	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.05832	6	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.054432	7	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.050544	8	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.046656	9	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.042768	10	0.003888001	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.04665601	1	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.04432321	2	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.04199041	3	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.03965761	4	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.03732481	5	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.03499201	6	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.03265921	7	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.03032641	8	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.02799361	9	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.02566081	10	0.002332801	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.02799361	1	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.02659393	2	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
False	0.02519424	2	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.02379456	3	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.02239488	4	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.0209952	5	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
False	0.01959552	5	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.01819584	6	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
False	0.01679616	6	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
False	-0.01539648	6	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.02799361	1	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.02659393	2	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.02519424	3	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.02379456	4	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
False	0.02239488	4	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.0209952	5	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.01959552	6	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.01819584	7	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
False	0.01679616	7	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.01539648	8	0.00139968	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	0.01679616	1	0.0008398083	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-0.01595636	2	0.0008398083	6	66	18	Male	Anirwin	wears glasses, some VR at clem but not really
True	-1	1	0.05				Male		
True	0.95	2	0.05				Male		
True	-0.9	3	0.05				Male		
True	0.85	4	0.05				Male		
True	-1	1	0.05	7	67	19	Female	Elizabeth	
True	0.95	2	0.05	7	67	19	Female	Elizabeth	
True	-0.9	3	0.05	7	67	19	Female	Elizabeth	
True	0.85	4	0.05	7	67	19	Female	Elizabeth	
True	-0.8	5	0.05	7	67	19	Female	Elizabeth	
True	0.7499999	6	0.05	7	67	19	Female	Elizabeth	
True	-0.6999999	7	0.05	7	67	19	Female	Elizabeth	
True	0.6499999	8	0.05	7	67	19	Female	Elizabeth	
True	-0.5999999	9	0.05	7	67	19	Female	Elizabeth	
True	0.5499999	10	0.05	7	67	19	Female	Elizabeth	
True	-0.6	1	0.03	7	67	19	Female	Elizabeth	
True	0.5700001	2	0.03	7	67	19	Female	Elizabeth	
True	-0.5400001	3	0.03	7	67	19	Female	Elizabeth	
True	0.5100001	4	0.03	7	67	19	Female	Elizabeth	
True	-0.4800001	5	0.03	7	67	19	Female	Elizabeth	
True	0.4500001	6	0.03	7	67	19	Female	Elizabeth	
True	-0.4200001	7	0.03	7	67	19	Female	Elizabeth	
True	0.3900001	8	0.03	7	67	19	Female	Elizabeth	
True	-0.3600001	9	0.03	7	67	19	Female	Elizabeth	
True	0.3300001	10	0.03	7	67	19	Female	Elizabeth	
True	-0.36	1	0.018	7	67	19	Female	Elizabeth	
True	0.342	2	0.018	7	67	19	Female	Elizabeth	
True	-0.324	3	0.018	7	67	19	Female	Elizabeth	
True	0.306	4	0.018	7	67	19	Female	Elizabeth	
True	-0.288	5	0.018	7	67	19	Female	Elizabeth	
True	0.27	6	0.018	7	67	19	Female	Elizabeth	
True	-0.252	7	0.018	7	67	19	Female	Elizabeth	
True	0.234	8	0.018	7	67	19	Female	Elizabeth	
True	-0.216	9	0.018	7	67	19	Female	Elizabeth	
True	0.198	10	0.018	7	67	19	Female	Elizabeth	
True	-0.216	1	0.0108	7	67	19	Female	Elizabeth	
True	0.2052	2	0.0108	7	67	19	Female	Elizabeth	
True	-0.1944	3	0.0108	7	67	19	Female	Elizabeth	
True	0.1836	4	0.0108	7	67	19	Female	Elizabeth	
True	-0.1728	5	0.0108	7	67	19	Female	Elizabeth	
True	0.162	6	0.0108	7	67	19	Female	Elizabeth	
True	-0.1512	7	0.0108	7	67	19	Female	Elizabeth	
True	0.1404	8	0.0108	7	67	19	Female	Elizabeth	
True	-0.1296	9	0.0108	7	67	19	Female	Elizabeth	
True	0.1188	10	0.0108	7	67	19	Female	Elizabeth	
True	-0.1296	1	0.006480001	7	67	19	Female	Elizabeth	
True	0.12312	2	0.006480001	7	67	19	Female	Elizabeth	
True	-0.11664	3	0.006480001	7	67	19	Female	Elizabeth	
True	0.11016	4	0.006480001	7	67	19	Female	Elizabeth	
True	-0.10368	5	0.006480001	7	67	19	Female	Elizabeth	
True	0.09720001	6	0.006480001	7	67	19	Female	Elizabeth	
True	-0.09072001	7	0.006480001	7	67	19	Female	Elizabeth	
True	0.08424001	8	0.006480001	7	67	19	Female	Elizabeth	
True	-0.07776001	9	0.006480001	7	67	19	Female	Elizabeth	
True	0.07128001	10	0.006480001	7	67	19	Female	Elizabeth	
True	-0.07776001	1	0.003888001	7	67	19	Female	Elizabeth	
True	0.07387201	2	0.003888001	7	67	19	Female	Elizabeth	
True	-0.069984	3	0.003888001	7	67	19	Female	Elizabeth	
True	0.066096	4	0.003888001	7	67	19	Female	Elizabeth	
True	-0.062208	5	0.003888001	7	67	19	Female	Elizabeth	
True	0.05832	6	0.003888001	7	67	19	Female	Elizabeth	
True	-0.054432	7	0.003888001	7	67	19	Female	Elizabeth	
True	0.050544	8	0.003888001	7	67	19	Female	Elizabeth	
True	-0.046656	9	0.003888001	7	67	19	Female	Elizabeth	
True	0.042768	10	0.003888001	7	67	19	Female	Elizabeth	
True	-0.04665601	1	0.002332801	7	67	19	Female	Elizabeth	
True	0.04432321	2	0.002332801	7	67	19	Female	Elizabeth	
True	-0.04199041	3	0.002332801	7	67	19	Female	Elizabeth	
True	0.03965761	4	0.002332801	7	67	19	Female	Elizabeth	
True	-0.03732481	5	0.002332801	7	67	19	Female	Elizabeth	
True	0.03499201	6	0.002332801	7	67	19	Female	Elizabeth	
True	-0.03265921	7	0.002332801	7	67	19	Female	Elizabeth	
True	0.03032641	8	0.002332801	7	67	19	Female	Elizabeth	
False	-0.02799361	8	0.002332801	7	67	19	Female	Elizabeth	
True	0.02566081	9	0.002332801	7	67	19	Female	Elizabeth	
True	-0.02799361	1	0.00139968	7	67	19	Female	Elizabeth	
True	0.02659393	2	0.00139968	7	67	19	Female	Elizabeth	
True	-0.02519424	3	0.00139968	7	67	19	Female	Elizabeth	
True	0.02379456	4	0.00139968	7	67	19	Female	Elizabeth	
True	-0.02239488	5	0.00139968	7	67	19	Female	Elizabeth	
True	0.0209952	6	0.00139968	7	67	19	Female	Elizabeth	
True	-0.01959552	7	0.00139968	7	67	19	Female	Elizabeth	
True	0.01819584	8	0.00139968	7	67	19	Female	Elizabeth	
True	-0.01679616	9	0.00139968	7	67	19	Female	Elizabeth	
True	0.01539648	10	0.00139968	7	67	19	Female	Elizabeth	
True	-0.01679616	1	0.0008398083	7	67	19	Female	Elizabeth	
True	0.01595636	2	0.0008398083	7	67	19	Female	Elizabeth	
True	-0.01511655	3	0.0008398083	7	67	19	Female	Elizabeth	
True	0.01427674	4	0.0008398083	7	67	19	Female	Elizabeth	
True	-0.01343693	5	0.0008398083	7	67	19	Female	Elizabeth	
True	0.01259712	6	0.0008398083	7	67	19	Female	Elizabeth	
True	-0.01175732	7	0.0008398083	7	67	19	Female	Elizabeth	
True	0.01091751	8	0.0008398083	7	67	19	Female	Elizabeth	
True	-0.0100777	9	0.0008398083	7	67	19	Female	Elizabeth	
True	0.009237891	10	0.0008398083	7	67	19	Female	Elizabeth	
True	-0.0100777	1	0.000503885	7	67	19	Female	Elizabeth	
True	0.009573814	2	0.000503885	7	67	19	Female	Elizabeth	
True	-0.00906993	3	0.000503885	7	67	19	Female	Elizabeth	
False	0.008566045	3	0.000503885	7	67	19	Female	Elizabeth	
False	-0.008062161	3	0.000503885	7	67	19	Female	Elizabeth	
True	0.007558275	4	0.000503885	7	67	19	Female	Elizabeth	
True	-0.00705439	5	0.000503885	7	67	19	Female	Elizabeth	
True	0.006550505	6	0.000503885	7	67	19	Female	Elizabeth	
True	-0.00604662	7	0.000503885	7	67	19	Female	Elizabeth	
True	0.005542735	8	0.000503885	7	67	19	Female	Elizabeth	
True	-0.00604662	1	0.000302331	7	67	19	Female	Elizabeth	
False	0.005744289	1	0.000302331	7	67	19	Female	Elizabeth	
False	-0.005441958	1	0.000302331	7	67	19	Female	Elizabeth	
True	0.005139627	2	0.000302331	7	67	19	Female	Elizabeth	
False	-0.004837296	2	0.000302331	7	67	19	Female	Elizabeth	
True	0.004534964	3	0.000302331	7	67	19	Female	Elizabeth	
True	-0.004232633	4	0.000302331	7	67	19	Female	Elizabeth	
True	0.003930302	5	0.000302331	7	67	19	Female	Elizabeth	
True	-0.003627971	6	0.000302331	7	67	19	Female	Elizabeth	
True	0.00332564	7	0.000302331	7	67	19	Female	Elizabeth	
False	-0.003627972	0	0.0001813986	7	67	19	Female	Elizabeth	
True	0.003446573	1	0.0001813986	7	67	19	Female	Elizabeth	
True	-0.003265175	2	0.0001813986	7	67	19	Female	Elizabeth	
True	0.003083776	3	0.0001813986	7	67	19	Female	Elizabeth	
True	-0.002902378	4	0.0001813986	7	67	19	Female	Elizabeth	
True	0.002720979	5	0.0001813986	7	67	19	Female	Elizabeth	
True	-0.00253958	6	0.0001813986	7	67	19	Female	Elizabeth	
False	0.002358182	6	0.0001813986	7	67	19	Female	Elizabeth	
True	-0.002176783	7	0.0001813986	7	67	19	Female	Elizabeth	
False	0.001995385	7	0.0001813986	7	67	19	Female	Elizabeth	
True	-0.002176783	1	0.0001088392	7	67	19	Female	Elizabeth	
True	0.002067944	2	0.0001088392	7	67	19	Female	Elizabeth	
False	-0.001959105	2	0.0001088392	7	67	19	Female	Elizabeth	
True	0.001850266	3	0.0001088392	7	67	19	Female	Elizabeth	
True	-0.001741427	4	0.0001088392	7	67	19	Female	Elizabeth	
False	0.001632587	4	0.0001088392	7	67	19	Female	Elizabeth	
False	-0.001523748	4	0.0001088392	7	67	19	Female	Elizabeth	
False	0.001414909	4	0.0001088392	7	67	19	Female	Elizabeth	
False	-0.00130607	4	0.0001088392	7	67	19	Female	Elizabeth	
True	0.001197231	5	0.0001088392	7	67	19	Female	Elizabeth	
False	-0.002176783	0	0.0001088392	7	67	19	Female	Elizabeth	
True	1	1	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.95	2	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	0.9	3	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.85	4	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
False	0.8	4	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.7499999	5	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
False	0.6999999	5	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.6499999	6	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	0.5999999	7	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.5499999	8	0.05	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
False	0.6	0	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.5700001	1	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	0.5400001	2	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.5100001	3	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	0.4800001	4	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.4500001	5	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
False	0.4200001	5	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.3900001	6	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	0.3600001	7	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.3300001	8	0.03	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
False	0.36	0	0.018	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	-0.342	1	0.018	8	5ft 6in	20	Male	Aaron Clyman	has glasses, wants to give it a shot without
True	1	1	0.05	9	5ft 2in	18	Female	Aaron	
True	-0.95	2	0.05	9	5ft 2in	18	Female	Aaron	
True	0.9	3	0.05	9	5ft 2in	18	Female	Aaron	
True	-0.85	4	0.05	9	5ft 2in	18	Female	Aaron	
True	0.8	5	0.05	9	5ft 2in	18	Female	Aaron	
True	-0.7499999	6	0.05	9	5ft 2in	18	Female	Aaron	
True	0.6999999	7	0.05	9	5ft 2in	18	Female	Aaron	
True	-0.6499999	8	0.05	9	5ft 2in	18	Female	Aaron	
True	0.5999999	9	0.05	9	5ft 2in	18	Female	Aaron	
True	-0.5499999	10	0.05	9	5ft 2in	18	Female	Aaron	
True	0.6	1	0.03	9	5ft 2in	18	Female	Aaron	
True	-0.5700001	2	0.03	9	5ft 2in	18	Female	Aaron	
True	0.5400001	3	0.03	9	5ft 2in	18	Female	Aaron	
True	-0.5100001	4	0.03	9	5ft 2in	18	Female	Aaron	
True	0.4800001	5	0.03	9	5ft 2in	18	Female	Aaron	
True	-0.4500001	6	0.03	9	5ft 2in	18	Female	Aaron	
True	0.4200001	7	0.03	9	5ft 2in	18	Female	Aaron	
True	-0.3900001	8	0.03	9	5ft 2in	18	Female	Aaron	
True	0.3600001	9	0.03	9	5ft 2in	18	Female	Aaron	
True	-0.3300001	10	0.03	9	5ft 2in	18	Female	Aaron	
True	0.36	1	0.018	9	5ft 2in	18	Female	Aaron	
True	-0.342	2	0.018	9	5ft 2in	18	Female	Aaron	
True	0.324	3	0.018	9	5ft 2in	18	Female	Aaron	
True	-0.306	4	0.018	9	5ft 2in	18	Female	Aaron	
True	0.288	5	0.018	9	5ft 2in	18	Female	Aaron	
True	-0.27	6	0.018	9	5ft 2in	18	Female	Aaron	
True	0.252	7	0.018	9	5ft 2in	18	Female	Aaron	
True	-0.234	8	0.018	9	5ft 2in	18	Female	Aaron	
True	0.216	9	0.018	9	5ft 2in	18	Female	Aaron	
True	-0.198	10	0.018	9	5ft 2in	18	Female	Aaron	
True	0.216	1	0.0108	9	5ft 2in	18	Female	Aaron	
True	-0.2052	2	0.0108	9	5ft 2in	18	Female	Aaron	
True	0.1944	3	0.0108	9	5ft 2in	18	Female	Aaron	
True	-0.1836	4	0.0108	9	5ft 2in	18	Female	Aaron	
True	0.1728	5	0.0108	9	5ft 2in	18	Female	Aaron	
True	-0.162	6	0.0108	9	5ft 2in	18	Female	Aaron	
True	0.1512	7	0.0108	9	5ft 2in	18	Female	Aaron	
True	-0.1404	8	0.0108	9	5ft 2in	18	Female	Aaron	
True	0.1296	9	0.0108	9	5ft 2in	18	Female	Aaron	
True	-0.1188	10	0.0108	9	5ft 2in	18	Female	Aaron	
True	0.1296	1	0.006480001	9	5ft 2in	18	Female	Aaron	
True	-0.12312	2	0.006480001	9	5ft 2in	18	Female	Aaron	
True	0.11664	3	0.006480001	9	5ft 2in	18	Female	Aaron	
True	-0.11016	4	0.006480001	9	5ft 2in	18	Female	Aaron	
True	0.10368	5	0.006480001	9	5ft 2in	18	Female	Aaron	
True	-0.09720001	6	0.006480001	9	5ft 2in	18	Female	Aaron	
True	0.09072001	7	0.006480001	9	5ft 2in	18	Female	Aaron	
True	-0.08424001	8	0.006480001	9	5ft 2in	18	Female	Aaron	
False	0.07776001	8	0.006480001	9	5ft 2in	18	Female	Aaron	
True	-0.07128001	9	0.006480001	9	5ft 2in	18	Female	Aaron	
True	0.07776001	1	0.003888001	9	5ft 2in	18	Female	Aaron	
True	-0.07387201	2	0.003888001	9	5ft 2in	18	Female	Aaron	
True	0.069984	3	0.003888001	9	5ft 2in	18	Female	Aaron	
True	-0.066096	4	0.003888001	9	5ft 2in	18	Female	Aaron	
True	0.062208	5	0.003888001	9	5ft 2in	18	Female	Aaron	
True	-0.05832	6	0.003888001	9	5ft 2in	18	Female	Aaron	
True	0.054432	7	0.003888001	9	5ft 2in	18	Female	Aaron	
True	-0.050544	8	0.003888001	9	5ft 2in	18	Female	Aaron	
True	0.046656	9	0.003888001	9	5ft 2in	18	Female	Aaron	
True	-0.042768	10	0.003888001	9	5ft 2in	18	Female	Aaron	
True	0.04665601	1	0.002332801	9	5ft 2in	18	Female	Aaron	
True	-0.04432321	2	0.002332801	9	5ft 2in	18	Female	Aaron	
True	0.04199041	3	0.002332801	9	5ft 2in	18	Female	Aaron	
True	-0.03965761	4	0.002332801	9	5ft 2in	18	Female	Aaron	
True	0.03732481	5	0.002332801	9	5ft 2in	18	Female	Aaron	
True	-0.03499201	6	0.002332801	9	5ft 2in	18	Female	Aaron	
True	0.03265921	7	0.002332801	9	5ft 2in	18	Female	Aaron	
True	-0.03032641	8	0.002332801	9	5ft 2in	18	Female	Aaron	
True	0.02799361	9	0.002332801	9	5ft 2in	18	Female	Aaron	
True	-0.02566081	10	0.002332801	9	5ft 2in	18	Female	Aaron	
True	0.02799361	1	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.02659393	1	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.02519424	2	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.02379456	2	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.02239488	3	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.0209952	3	0.00139968	9	5ft 2in	18	Female	Aaron	
False	0.01959552	3	0.00139968	9	5ft 2in	18	Female	Aaron	
True	-0.01819584	4	0.00139968	9	5ft 2in	18	Female	Aaron	
False	0.01679616	4	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.01539648	4	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.02799361	1	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.02659393	1	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.02519424	2	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.02379456	2	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.02239488	3	0.00139968	9	5ft 2in	18	Female	Aaron	
True	-0.0209952	4	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.01959552	5	0.00139968	9	5ft 2in	18	Female	Aaron	
False	-0.01819584	5	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.01679616	6	0.00139968	9	5ft 2in	18	Female	Aaron	
True	-0.01539648	7	0.00139968	9	5ft 2in	18	Female	Aaron	
True	0.01679616	1	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.01595636	2	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01511655	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.01427674	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	0.01343693	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.01259712	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01175732	4	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.01091751	5	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.0100777	6	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.009237891	6	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01679616	1	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.01595636	2	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01511655	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.01427674	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01343693	4	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.01259712	5	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	0.01175732	5	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.01091751	5	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	0.0100777	5	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.009237891	6	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01679616	1	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.01595636	1	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01511655	2	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.01427674	3	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01343693	4	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	-0.01259712	4	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.01175732	5	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.01091751	6	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	0.0100777	7	0.0008398083	9	5ft 2in	18	Female	Aaron	
True	-0.009237891	8	0.0008398083	9	5ft 2in	18	Female	Aaron	
False	0.0100777	0	0.000503885	9	5ft 2in	18	Female	Aaron	
False	-0.009573814	0	0.000503885	9	5ft 2in	18	Female	Aaron	
True	0.00906993	1	0.000503885	9	5ft 2in	18	Female	Aaron	
True	-0.008566045	2	0.000503885	9	5ft 2in	18	Female	Aaron	
True	0.008062161	3	0.000503885	9	5ft 2in	18	Female	Aaron	
False	-0.007558275	3	0.000503885	9	5ft 2in	18	Female	Aaron	
True	0.00705439	4	0.000503885	9	5ft 2in	18	Female	Aaron	
True	-0.006550505	5	0.000503885	9	5ft 2in	18	Female	Aaron	
False	0.00604662	5	0.000503885	9	5ft 2in	18	Female	Aaron	
